site_location_name,site_unique,visit_start_date,transect,point_number,substrate,standardised_name,dead,family,growth_form,height,genus,specific_epithet,rank,hits_unique,photo_start,photo-end
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,20,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.16,Sclerolaena,ventricosa,Species,E1-W1 20,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,21,Bare,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.3,Dead,NA,Family,E1-W1 21,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,22,Bare,NA,,,,,NA,NA,NA,E1-W1 22,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,23,Bare,NA,,,,,NA,NA,NA,E1-W1 23,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,24,Gravel,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.42,Maireana,astrotricha,Species,E1-W1 24,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,25,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,divaricata,Species,E1-W1 25,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,26,Bare,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.11,Sclerolaena,brachyptera,Species,E1-W1 26,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,27,Litter,Paper Daisy C,TRUE,Asteraceae,Forb,0.35,Paper,Daisy C,Species,E1-W1 27,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,28,Bare,Maireana turbinata,FALSE,Chenopodiaceae,Chenopod,0.26,Maireana,turbinata,Species,E1-W1 28,1953,1963
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,29,Bare,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.12,Sclerolaena,brachyptera,Species,E1-W1 29,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,30,Rock,NA,,,,,NA,NA,NA,E1-W1 30,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,31,Rock,NA,,,,,NA,NA,NA,E1-W1 31,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,32,Bare,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,ventricosa,Species,E1-W1 32,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,33,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,ventricosa,Species,E1-W1 33,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,34,Gravel,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.2,Dead,NA,Family,E1-W1 34,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,35,Rock,NA,,,,,NA,NA,NA,E1-W1 35,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,36,Rock,NA,,,,,NA,NA,NA,E1-W1 36,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,37,Rock,NA,,,,,NA,NA,NA,E1-W1 37,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,38,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.18,Sclerolaena,ventricosa,Species,E1-W1 38,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,39,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.33,Sclerolaena,ventricosa,Species,E1-W1 39,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,40,Bare,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.85,Dead,NA,Family,E1-W1 40,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,41,Bare,Sclerolaena longicuspis,TRUE,Chenopodiaceae,Chenopod,0.63,Sclerolaena,longicuspis,Species,E1-W1 41,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,42,Bare,Abutilon malvifolium,TRUE,Malvaceae,Forb,0.2,Abutilon,malvifolium ,Species,E1-W1 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,43,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,ventricosa,Species,E1-W1 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,43,Bare,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.24,Abutilon,malvifolium ,Species,E1-W1 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,43,Bare,Enneapogon,FALSE,Poaceae,Grass,0.19,Enneapogon,NA,Genus,E1-W1 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,44,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,E1-W1 44,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,45,Bare,NA,,,,,NA,NA,NA,E1-W1 45,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,46,Litter,NA,,,,,NA,NA,NA,E1-W1 46,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,47,Litter,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.4,Maireana,astrotricha,Species,E1-W1 47,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,48,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.28,Sclerolaena,ventricosa,Species,E1-W1 48,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,49,Bare,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.24,Brachyscome,ciliaris,Species,E1-W1 49,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,50,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,ventricosa,Species,E1-W1 50,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,51,Rock,NA,,,,,NA,NA,NA,E1-W1 51,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,52,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,E1-W1 52,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,53,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,divaricata,Species,E1-W1 53,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,54,Bare,NA,,,,,NA,NA,NA,E1-W1 54,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,55,Rock,NA,,,,,NA,NA,NA,E1-W1 55,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,56,Rock,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.36,Atriplex,vesicaria,Species,E1-W1 56,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,57,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.18,Sclerolaena,divaricata,Species,E1-W1 57,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,58,Rock,Paper Daisy A,TRUE,Asteraceae,Forb,0.4,Paper,Daisy A,Species,E1-W1 58,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,59,Rock,NA,,,,,NA,NA,NA,E1-W1 59,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,60,Rock,Sporobolus actinocladus,TRUE,Poaceae,Grass,0.22,Sporobolus,actinocladus,Species,E1-W1 60,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,61,Rock,NA,,,,,NA,NA,NA,E1-W1 61,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,62,Rock,NA,,,,,NA,NA,NA,E1-W1 62,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,63,Rock,NA,,,,,NA,NA,NA,E1-W1 63,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,64,Rock,NA,,,,,NA,NA,NA,E1-W1 64,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,65,Rock,NA,,,,,NA,NA,NA,E1-W1 65,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,66,Bare,NA,,,,,NA,NA,NA,E1-W1 66,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,67,Rock,Enneapogon,TRUE,Poaceae,Grass,0.14,Enneapogon,NA,Genus,E1-W1 67,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,68,Bare,Sida fibulifera,FALSE,Malvaceae,Forb,0.15,Sida,fibulifera,Species,E1-W1 68,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,69,Bare,NA,,,,,NA,NA,NA,E1-W1 69,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,70,Litter,NA,,,,,NA,NA,NA,E1-W1 70,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,71,Litter,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.3,Dead,NA,Family,E1-W1 71,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,72,Crypto,NA,,,,,NA,NA,NA,E1-W1 72,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,73,Rock,NA,,,,,NA,NA,NA,E1-W1 73,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,74,Rock,NA,,,,,NA,NA,NA,E1-W1 74,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,75,Rock,NA,,,,,NA,NA,NA,E1-W1 75,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,76,Rock,NA,,,,,NA,NA,NA,E1-W1 76,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,77,Rock,NA,,,,,NA,NA,NA,E1-W1 77,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,78,Rock,NA,,,,,NA,NA,NA,E1-W1 78,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,79,Rock,NA,,,,,NA,NA,NA,E1-W1 79,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,80,Rock,NA,,,,,NA,NA,NA,E1-W1 80,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,81,Rock,Paper Daisy A,TRUE,Asteraceae,Forb,0.23,Paper,Daisy A,Species,E1-W1 81,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,82,Rock,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.2,Dead,NA,Family,E1-W1 82,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,83,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,brachyptera,Species,E1-W1 83,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,84,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,E1-W1 84,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,85,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,divaricata,Species,E1-W1 85,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,86,Gravel,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.25,Dead,NA,Family,E1-W1 86,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,87,Gravel,NA,,,,,NA,NA,NA,E1-W1 87,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,88,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,divaricata,Species,E1-W1 88,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,89,Litter,NA,,,,,NA,NA,NA,E1-W1 89,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,90,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,E1-W1 90,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,91,Gravel,NA,,,,,NA,NA,NA,E1-W1 91,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,92,Rock,NA,,,,,NA,NA,NA,E1-W1 92,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,93,Rock,NA,,,,,NA,NA,NA,E1-W1 93,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,94,Rock,NA,,,,,NA,NA,NA,E1-W1 94,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,95,Rock,NA,,,,,NA,NA,NA,E1-W1 95,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,96,Rock,NA,,,,,NA,NA,NA,E1-W1 96,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,97,Gravel,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,E1-W1 97,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,98,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,divaricata,Species,E1-W1 98,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,99,Gravel,NA,,,,,NA,NA,NA,E1-W1 99,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,E1-W1,100,Litter,NA,,,,,NA,NA,NA,E1-W1 100,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,0,Litter,NA,,,,,NA,NA,NA,W2-E2 0,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,1,Gravel,Hibiscus brachysiphonius,FALSE,Malvaceae,Forb,0.09,Hibiscus,brachysiphonius,Species,W2-E2 1,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,2,Gravel,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.22,Sclerolaena,longicuspis,Species,W2-E2 2,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,3,Rock,NA,,,,,NA,NA,NA,W2-E2 3,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,4,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,divaricata,Species,W2-E2 4,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,5,Gravel,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,W2-E2 5,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,6,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,divaricata,Species,W2-E2 6,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,7,Gravel,NA,,,,,NA,NA,NA,W2-E2 7,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,8,Gravel,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,ventricosa,Species,W2-E2 8,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,9,Gravel,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.16,Sclerolaena,ventricosa,Species,W2-E2 9,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,10,Gravel,Sclerolaena longicuspis,TRUE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,longicuspis,Species,W2-E2 10,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,11,Litter,NA,,,,,NA,NA,NA,W2-E2 11,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,12,Litter,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.24,Dead,NA,Family,W2-E2 12,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,13,Litter,NA,,,,,NA,NA,NA,W2-E2 13,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,14,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.31,Sclerolaena,longicuspis,Species,W2-E2 14,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,15,Litter,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.28,Sclerolaena,divaricata,Species,W2-E2 15,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,16,Litter,NA,,,,,NA,NA,NA,W2-E2 16,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,17,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.51,Sclerolaena,longicuspis,Species,W2-E2 17,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,18,Rock,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,divaricata,Species,W2-E2 18,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,19,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.11,Sclerolaena,ventricosa,Species,W2-E2 19,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,20,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,W2-E2 20,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,21,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,ventricosa,Species,W2-E2 21,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,22,Gravel,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,W2-E2 22,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,23,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,ventricosa,Species,W2-E2 23,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,24,Gravel,NA,,,,,NA,NA,NA,W2-E2 24,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,25,Rock,NA,,,,,NA,NA,NA,W2-E2 25,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,26,Rock,NA,,,,,NA,NA,NA,W2-E2 26,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,27,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,ventricosa,Species,W2-E2 27,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,28,Gravel,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,W2-E2 28,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,29,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,ventricosa,Species,W2-E2 29,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,30,Bare,NA,,,,,NA,NA,NA,W2-E2 30,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,31,Bare,NA,,,,,NA,NA,NA,W2-E2 31,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,32,Bare,NA,,,,,NA,NA,NA,W2-E2 32,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,33,Bare,NA,,,,,NA,NA,NA,W2-E2 33,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,34,Rock,NA,,,,,NA,NA,NA,W2-E2 34,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,35,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.4,Sclerolaena,longicuspis,Species,W2-E2 35,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,36,Rock,NA,,,,,NA,NA,NA,W2-E2 36,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,37,Bare,NA,,,,,NA,NA,NA,W2-E2 37,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,38,Litter,NA,,,,,NA,NA,NA,W2-E2 38,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,39,Litter,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.57,Atriplex,vesicaria,Species,W2-E2 39,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,39,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.25,Abutilon,malvifolium,Species,W2-E2 39,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,40,Litter,Digitaria brownii,TRUE,Poaceae,Grass,0.55,Digitaria,brownii,Species,W2-E2 40,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,41,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.32,Abutilon,malvifolium,Species,W2-E2 41,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,42,Litter,Abutilon malvifolium,FALSE,Malvaceae,Forb,0.2,Abutilon,malvifolium,Species,W2-E2 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,42,Litter,Paper Daisy A,TRUE,Asteraceae,Forb,0.38,Paper,Daisy A,Species,W2-E2 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,43,Bare,NA,,,,,NA,NA,NA,W2-E2 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,44,Bare,Sida fibulifera,FALSE,Malvaceae,Forb,0.23,Sida,fibulifera,Species,W2-E2 44,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,45,Litter,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.53,Atriplex,vesicaria,Species,W2-E2 45,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,46,Bare,NA,,,,,NA,NA,NA,W2-E2 46,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,47,Crypto,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.59,Maireana,astrotricha,Species,W2-E2 47,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,48,Rock,NA,,,,,NA,NA,NA,W2-E2 48,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,49,Bare,Sida fibulifera,FALSE,Malvaceae,Forb,0.28,Sida,fibulifera,Species,W2-E2 49,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,50,Rock,Sclerolaena longicuspis,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,longicuspis,Species,W2-E2 50,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,51,Rock,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,eriacantha,Species,W2-E2 51,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,52,Litter,NA,,,,,NA,NA,NA,W2-E2 52,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,53,Bare,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.23,Sclerolaena,divaricata,Species,W2-E2 53,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,54,Rock,NA,,,,,NA,NA,NA,W2-E2 54,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,55,Rock,Sclerolaena divaricata,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,divaricata,Species,W2-E2 55,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,56,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,W2-E2 56,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,57,Rock,NA,,,,,NA,NA,NA,W2-E2 57,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,58,Rock,NA,,,,,NA,NA,NA,W2-E2 58,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,59,Rock,NA,,,,,NA,NA,NA,W2-E2 59,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,60,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,W2-E2 60,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,61,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,brachyptera,Species,W2-E2 61,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,62,Litter,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.25,Atriplex,vesicaria,Species,W2-E2 62,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,63,Rock,Enneapogon,TRUE,Poaceae,Grass,0.03,Enneapogon,NA,Genus,W2-E2 63,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,64,Rock,Enneapogon,TRUE,Poaceae,Grass,0.05,Enneapogon,NA,Genus,W2-E2 64,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,65,Crypto,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.16,Sclerolaena,ventricosa,Species,W2-E2 65,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,66,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,ventricosa,Species,W2-E2 66,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,67,Litter,NA,,,,,NA,NA,NA,W2-E2 67,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,W2-E2,68,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.61,Maireana,astrotricha,Species,W2-E2 68,,
